timestamp,step,session_id,experiment_name,model_file,current_mode,hybrid_min_current_ma,coral_delta,coral_buffer,coral_window,soc,soc_unclamped,charge_mah,discharge_mah,soc_coulomb,soc_coulomb_unclamped,charge_wh,discharge_wh,load_kw,pv_kw,price,hour,dow,price_norm,pv_support_ratio,pv_bool,pv_active,load_source,load_fallback_used,mppt_mean_mW,mppt_max_mW,mppt_std_mW,bus_p_mean_mW,load_p_mean_mW,batt_p_mean_mW,batt_v_mean,batt_i_mean_ma,bus_v_mean,grid_v_mean,n_samples,completeness,action_power_kw,action_flow_pct,power_mw_cmd,flow_pct_cmd,situation_code,load_groups,pv_surplus_kw,guard_delta_mW,guard_force_charge_low_soc,guard_block_low_soc_discharge,guard_block_high_soc_charge,guard_block_pv_active_discharge,guard_block_voltage_cutoff,warn_load_over_discharge_limit,guard_block_invalid_discharge,guard_block_no_pv_surplus_charge,guard_flow_power_limited,flow_charge_limit_kw,flow_discharge_limit_kw,guard_block_discharge_intent_threshold,guard_block_firmware_override_discharge,guard_block_isolated_load_bus_discharge,guard_block_health_lock_discharge,firmware_override_discharge_samples_window,isolated_load_bus_samples_window,voltage_cutoff_active,voltage_cutoff_day_locked,voltage_cutoff_day_count,cutoff_soc_fallback_enabled,cutoff_soc_fallback_percent,cutoff_soc_fallback_applied,cutoff_soc_before,cutoff_soc_after,soh_health_enabled,soh_health_lock_active,soh_health_lock_reason,soh_record_candidate,soh_last_record_time,soh_record_reason,soh_low_voltage_samples_window,soh_low_voltage_streak,soh_recovery_samples,soh_voltage_sag_v,soh_proxy_score,soh_prediction_enabled,soh_model_path,soh_last_prediction_time,soh_last_value,soh_prediction_status,soh_prediction_method,soh_effective_capacity_mah,soh_use_for_capacity,coral_active,coral_clipped,coral_delta_mW,coral_interventions,coral_residual_count,action_raw_kw,grid_p_mean_mW,grid_i_mean_ma
2026-07-17 02:30:00,11,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.2001,0.1997,16825.13,16467.77,0.1996,0.2001,123.3973,111.4104,0.002122,1.1e-05,2.06,2,4,0.206,0.005184,1,1,measured,0,10.88,11.0,1.16,0.0,2122.01,0.0,3.19,0.0,0.949,12.897,89,1.0,-0.0,0.0,0.0,0.0,3,1,-0.002111,936.64,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.11,80.1,0,soh_models,,,,,2000.0,0,1,1,936.64,10,11,-0.00093664,2122.01,164.54
2026-07-17 02:45:00,12,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.2007,0.1999,16825.13,16467.77,0.2005,0.2003,123.3973,111.4104,0.002126,1.1e-05,2.06,2,4,0.206,0.005174,1,1,measured,0,10.88,11.0,1.15,0.0,2125.55,0.0,3.202,0.0,0.949,12.901,91,1.0,-0.0,0.0,0.0,0.0,3,1,-0.002115,761.26,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,0.98,82.4,0,soh_models,,,,,2000.0,0,1,1,761.26,11,12,-0.00076126,2125.55,164.77
2026-07-17 03:00:00,13,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.199,0.1998,16825.13,16467.77,0.1999,0.1996,123.3973,111.4104,0.00213,1.1e-05,2.06,3,4,0.206,0.005164,1,1,measured,0,11.01,12.0,0.1,0.0,2129.57,0.0,3.19,0.0,0.957,12.9,92,1.0,-0.0,0.0,0.0,0.0,3,1,-0.002119,1721.05,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.04,81.3,0,soh_models,,,,,2000.0,0,1,1,1721.05,12,13,-0.00172105,2129.57,165.09
2026-07-17 03:15:00,14,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.1992,0.199,16825.13,16467.77,0.2004,0.1994,123.3973,111.4104,0.002117,1.1e-05,2.06,3,4,0.206,0.005196,1,1,measured,0,10.88,11.0,1.15,0.0,2116.73,0.0,3.19,0.0,0.949,12.896,90,1.0,-0.0,0.0,0.0,0.0,3,1,-0.002106,1105.99,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.05,81.2,0,soh_models,,,,,2000.0,0,1,1,1105.99,13,14,-0.00110599,2116.73,164.14
2026-07-17 03:30:00,15,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.2,0.1996,16825.13,16467.77,0.1998,0.1998,123.3973,111.4104,0.002144,1.1e-05,2.06,3,4,0.206,0.005131,1,1,measured,0,11.01,12.0,0.1,0.0,2143.54,0.0,3.19,0.0,0.959,12.901,90,1.0,-0.0,0.0,0.0,0.0,3,1,-0.002133,816.26,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.03,81.5,0,soh_models,,,,,2000.0,0,1,1,816.26,14,15,-0.00081626,2143.54,166.17
2026-07-17 03:45:00,16,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.2004,0.2007,16825.13,16467.77,0.1997,0.2001,123.3973,111.4104,0.002093,1.1e-05,2.06,3,4,0.206,0.005256,1,1,measured,0,11.0,11.0,0.0,0.0,2092.57,0.0,3.19,0.0,0.96,12.9,89,1.0,-0.0,0.0,0.0,0.0,3,1,-0.002082,952.04,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.02,81.6,0,soh_models,,,,,2000.0,0,1,1,952.04,15,16,-0.00095204,2092.57,162.22
2026-07-17 04:00:00,17,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.1999,0.1995,16825.13,16467.77,0.2003,0.2004,123.3973,111.4104,0.002133,1.1e-05,2.06,4,4,0.206,0.005157,1,1,measured,0,10.88,11.0,1.15,0.0,2133.27,0.0,3.19,0.0,0.949,12.899,90,1.0,-0.0,0.0,0.0,0.0,3,1,-0.002122,1084.5,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.03,81.5,0,soh_models,,,,,2000.0,0,1,1,1084.5,16,17,-0.0010845,2133.27,165.37
2026-07-17 04:15:00,18,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.1999,0.201,16825.13,16467.77,0.2004,0.1999,123.3973,111.4104,0.002107,1.1e-05,2.06,4,4,0.206,0.005221,1,1,measured,0,11.14,12.0,1.27,0.0,2106.66,0.0,3.203,0.0,0.952,12.891,88,1.0,-0.0,0.0,0.0,0.0,3,1,-0.002096,1629.74,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,0.95,82.9,0,soh_models,,,,,2000.0,0,1,1,1629.74,17,18,-0.00162974,2106.66,163.42
2026-07-17 04:30:00,19,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.1996,0.2005,16825.13,16467.77,0.201,0.1996,123.3973,111.4104,0.002102,1.4e-05,2.06,4,4,0.206,0.00666,1,1,measured,0,13.62,16.0,1.59,0.0,2102.19,0.0,3.19,0.0,1.006,12.897,91,1.0,-0.0,0.0,0.0,0.0,3,1,-0.002088,597.31,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.02,81.7,0,soh_models,,,,,2000.0,0,1,1,597.31,18,19,-0.00059731,2102.19,163.0
2026-07-17 04:45:00,20,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.1997,0.2004,16825.13,16467.77,0.1995,0.1994,123.3973,111.4104,0.002138,1.6e-05,2.06,4,4,0.206,0.007484,1,1,measured,0,15.82,16.0,1.7,0.0,2138.0,0.0,3.19,0.0,1.012,12.905,88,1.0,-0.0,0.0,0.0,0.0,3,1,-0.002122,699.33,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.07,80.8,0,soh_models,,,,,2000.0,0,1,1,699.33,19,20,-0.00069933,2138.0,165.68
2026-07-17 05:00:00,21,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.199,0.1997,16825.13,16467.77,0.2,0.1999,123.3973,111.4104,0.002142,1.5e-05,2.06,5,4,0.206,0.007003,1,1,measured,0,14.98,30.0,7.16,0.76,2141.99,0.0,3.19,0.0,3.311,12.897,91,1.0,-0.0,0.0,0.0,0.0,3,1,-0.002127,1141.52,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.07,80.7,0,soh_models,,,,,2000.0,0,1,1,1141.52,20,21,-0.00114152,2141.23,166.02
2026-07-17 05:15:00,22,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.2004,0.2,16825.13,16467.77,0.1993,0.1995,123.3973,111.4104,0.00209,0.000115,2.06,5,4,0.206,0.055024,1,1,measured,0,114.9,267.0,77.94,80.68,2090.03,0.0,3.19,0.0,12.309,12.899,90,1.0,-0.0,0.0,0.0,0.0,3,1,-0.001975,651.59,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.05,81.2,0,soh_models,,,,,2000.0,0,1,1,651.59,21,22,-0.00065159,2009.35,155.77
2026-07-17 05:30:00,23,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.1999,0.2004,16825.13,16467.77,0.1997,0.1993,123.3973,111.4104,0.002114,0.000426,2.06,5,4,0.206,0.201514,1,1,measured,0,426.17,582.0,103.02,385.68,2113.88,0.0,3.19,0.0,12.661,12.894,90,1.0,-0.0,0.0,0.0,0.0,3,1,-0.001688,855.26,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.05,81.2,0,soh_models,,,,,2000.0,0,1,1,855.26,22,23,-0.00085526,1728.2,134.03
2026-07-17 05:45:00,24,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.1993,0.199,16825.13,16467.77,0.1999,0.2003,123.3973,111.4104,0.002163,0.000675,2.06,5,4,0.206,0.312067,1,1,measured,0,674.91,759.0,51.09,632.62,2163.3,0.0,3.199,0.0,12.839,12.905,89,1.0,-0.0,0.0,0.0,0.0,3,1,-0.001488,719.23,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,0.99,82.2,0,soh_models,,,,,2000.0,0,1,1,719.23,23,24,-0.00071923,1530.69,118.61
2026-07-17 06:00:00,25,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.2,0.2004,16825.13,16467.77,0.1994,0.2003,123.3973,111.4104,0.004347,0.000841,2.06,6,4,0.206,0.193467,1,1,measured,0,840.73,896.0,38.78,794.25,4346.88,0.0,3.19,0.0,12.862,12.905,89,1.0,-0.0,0.0,0.0,0.0,3,2,-0.003506,1206.88,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.04,81.2,0,soh_models,,,,,2000.0,0,1,1,1206.88,24,25,-0.00120688,3552.63,275.3
2026-07-17 06:15:00,26,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.1992,0.1997,16825.13,16467.77,0.1999,0.2009,123.3973,111.4104,0.004233,0.000963,2.06,6,4,0.206,0.227498,1,1,measured,0,962.79,1048.0,150.58,913.72,4233.43,0.0,3.194,0.0,12.593,12.905,90,1.0,-0.0,0.0,0.0,0.0,3,2,-0.00327,592.7,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.01,81.7,0,soh_models,,,,,2000.0,0,1,1,592.7,25,26,-0.0005927,3319.7,257.24
2026-07-17 06:30:00,27,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.1993,0.1995,16825.13,16467.77,0.1994,0.1995,123.3973,111.4104,0.004238,0.001105,2.06,6,4,0.206,0.260736,1,1,measured,0,1104.73,1214.0,124.31,1052.73,4237.81,0.0,3.19,0.0,12.75,12.897,88,1.0,-0.0,0.0,0.0,0.0,3,2,-0.003133,1085.58,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.03,81.5,0,soh_models,,,,,2000.0,0,1,1,1085.58,26,27,-0.00108558,3185.08,246.96
2026-07-17 06:45:00,28,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.1998,0.1998,16825.13,16467.77,0.1994,0.1995,123.3973,111.4104,0.004302,0.001205,2.06,6,4,0.206,0.280102,1,1,measured,0,1205.2,1312.0,43.81,1151.16,4302.4,0.0,3.205,0.0,12.904,12.895,90,1.0,-0.0,0.0,0.0,0.0,3,2,-0.003097,863.57,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.0,82.1,0,soh_models,,,,,2000.0,0,1,1,863.57,27,28,-0.00086357,3151.24,244.38
2026-07-17 07:00:00,29,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.2003,0.1998,16825.13,16467.77,0.1999,0.1997,123.3973,111.4104,0.004273,0.001689,2.06,7,4,0.206,0.395273,1,1,measured,0,1689.05,2539.0,458.38,1622.41,4272.89,0.0,3.196,0.0,12.815,12.903,91,1.0,-0.0,0.0,0.0,0.0,3,2,-0.002584,860.24,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,0.99,82.2,0,soh_models,,,,,2000.0,0,1,1,860.24,28,29,-0.00086024,2650.48,205.41
2026-07-17 07:15:00,30,20260716_235940,_internal,best_sac_model.pth#c0364fb07e,hybrid,50.0,0.15,0.03,96,0.1999,0.2005,16825.13,16467.77,0.2003,0.2003,123.3973,111.4104,0.004275,0.00175,2.06,7,4,0.206,0.409357,1,1,measured,0,1749.94,2545.0,397.27,1682.27,4275.2,0.0,3.19,0.0,12.816,12.901,89,1.0,-0.0,0.0,0.0,0.0,3,2,-0.002525,1450.46,0,1,0,0,0,0,0,0,0,0.0085,0.0056,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,,0,2026-07-16 13:15:00,"natural_charge_window:soc=0.624,i=156.5mA,v=7.51V",0,0,0,1.02,81.7,0,soh_models,,,,,2000.0,0,1,1,1450.46,29,30,-0.00145046,2592.93,201.0
